Timestamp,Sensor-id,Long,Lat,Value,Units,User-id
4/6/20 7:37,12,-119.8648406,0.19082,17.70833333,cpm,CitizenScientist
4/6/20 17:23,7,-119.8658497,0.186362333,11.38888889,cpm,MySensor
4/6/20 17:31,7,-119.869151,0.188069,11.59722222,cpm,MySensor
4/6/20 17:38,7,-119.869151,0.188069,12.09722222,cpm,MySensor
4/6/20 17:45,7,-119.869151,0.188069,11.25,cpm,MySensor
4/6/20 17:53,7,-119.869151,0.188069,11.375,cpm,MySensor
4/6/20 17:59,7,-119.869151,0.188069,11.41666667,cpm,MySensor
4/6/20 18:06,7,-119.869151,0.188069,11.55555556,cpm,MySensor
4/6/20 18:13,7,-119.869151,0.188069,11.09722222,cpm,MySensor
4/6/20 18:20,7,-119.869151,0.188069,11.73611111,cpm,MySensor
4/6/20 18:27,7,-119.869151,0.188069,11.48611111,cpm,MySensor
4/6/20 18:33,7,-119.869151,0.188069,12.86111111,cpm,MySensor
4/6/20 18:40,7,-119.869151,0.188069,11.90277778,cpm,MySensor
4/6/20 18:47,7,-119.869151,0.188069,12.16666667,cpm,MySensor
4/6/20 18:54,7,-119.869151,0.188069,12.26388889,cpm,MySensor
4/6/20 19:02,7,-119.869151,0.188069,11.61111111,cpm,MySensor
4/6/20 19:10,7,-119.869151,0.188069,11.80555556,cpm,MySensor
4/6/20 19:17,7,-119.869151,0.188069,11.88888889,cpm,MySensor
4/6/20 19:24,7,-119.8663606,0.188135375,11.47222222,cpm,MySensor
4/7/20 6:17,12,-119.8661417,0.19082,17.70833333,cpm,CitizenScientist
4/7/20 16:04,10,-119.8668815,0.190038722,9.777777778,cpm,HSS
4/7/20 16:24,46,-119.8708531,0.192250208,38.33333333,cpm,Ckimball
4/7/20 18:49,10,-119.8750918,0.188218083,10.61111111,cpm,HSS
4/7/20 20:46,10,-119.8692212,0.192778542,11.65277778,cpm,HSS
4/8/20 7:34,12,-119.8741389,0.19082,16.77777778,cpm,CitizenScientist
4/8/20 9:42,47,-119.867934,0.18792,37,cpm,UncleG
4/8/20 9:48,47,-119.8771992,0.18792,37,cpm,UncleG
4/8/20 16:22,46,-119.8723729,0.192629986,39.96126194,cpm,Ckimball
4/8/20 16:32,46,-119.8648333,0.186123819,39.93074398,cpm,Ckimball
4/9/20 7:47,11,-119.8738077,0.187920153,10.177857,cpm,RichardFox
4/9/20 22:31,11,-119.8658751,0.18792,24.19758639,cpm,RichardFox
4/9/20 22:41,11,-119.8736722,0.188474236,24.03016108,cpm,RichardFox
4/9/20 23:21,10,-119.8745963,0.191344958,24.20136864,cpm,HSS
4/10/20 7:21,11,-119.8769693,0.1914,28.57765576,cpm,RichardFox
4/10/20 7:31,11,-119.8689708,0.1914,30.31256516,cpm,RichardFox
4/10/20 7:41,11,-119.8606794,0.1914,29.8349778,cpm,RichardFox
4/10/20 21:54,11,-119.8672192,0.18792,23.81236864,cpm,RichardFox
4/10/20 22:05,11,-119.8744629,0.188971722,25.07295106,cpm,RichardFox
4/10/20 22:10,9,-119.8660091,0.187896375,39.35094098,cpm,MySensor
4/10/20 22:20,9,-119.8730528,0.187092722,61.39552083,cpm,MySensor
4/6/20 7:37,12,-119.8648406,0.19082,17.70833333,cpm,CitizenScientist
4/6/20 17:23,7,-119.8658497,0.186362333,11.38888889,cpm,MySensor
4/6/20 17:31,7,-119.869151,0.188069,11.59722222,cpm,MySensor
4/6/20 17:38,7,-119.869151,0.188069,12.09722222,cpm,MySensor
4/6/20 17:45,7,-119.869151,0.188069,11.25,cpm,MySensor
4/6/20 17:53,7,-119.869151,0.188069,11.375,cpm,MySensor
4/6/20 17:59,7,-119.869151,0.188069,11.41666667,cpm,MySensor
4/6/20 18:06,7,-119.869151,0.188069,11.55555556,cpm,MySensor
4/6/20 18:13,7,-119.869151,0.188069,11.09722222,cpm,MySensor
4/6/20 18:20,7,-119.869151,0.188069,11.73611111,cpm,MySensor
4/6/20 18:27,7,-119.869151,0.188069,11.48611111,cpm,MySensor
4/6/20 18:33,7,-119.869151,0.188069,12.86111111,cpm,MySensor
4/6/20 18:40,7,-119.869151,0.188069,11.90277778,cpm,MySensor
4/6/20 18:47,7,-119.869151,0.188069,12.16666667,cpm,MySensor
4/6/20 18:54,7,-119.869151,0.188069,12.26388889,cpm,MySensor
4/6/20 19:02,7,-119.869151,0.188069,11.61111111,cpm,MySensor
4/6/20 19:10,7,-119.869151,0.188069,11.80555556,cpm,MySensor
4/6/20 19:17,7,-119.869151,0.188069,11.88888889,cpm,MySensor
4/6/20 19:24,7,-119.8663606,0.188135375,11.47222222,cpm,MySensor
4/7/20 6:17,12,-119.8661417,0.19082,17.70833333,cpm,CitizenScientist
4/7/20 16:04,10,-119.8668815,0.190038722,9.777777778,cpm,HSS
4/7/20 16:24,46,-119.8708531,0.192250208,38.33333333,cpm,Ckimball
4/7/20 18:49,10,-119.8750918,0.188218083,10.61111111,cpm,HSS
4/7/20 20:46,10,-119.8692212,0.192778542,11.65277778,cpm,HSS
4/8/20 7:34,12,-119.8741389,0.19082,16.77777778,cpm,CitizenScientist
4/8/20 9:42,47,-119.867934,0.18792,37,cpm,UncleG
4/8/20 9:48,47,-119.8771992,0.18792,37,cpm,UncleG
4/8/20 16:22,46,-119.8723729,0.192629986,39.96126194,cpm,Ckimball
4/8/20 16:32,46,-119.8648333,0.186123819,39.93074398,cpm,Ckimball
4/9/20 7:47,11,-119.8738077,0.187920153,10.177857,cpm,RichardFox
4/9/20 22:31,11,-119.8658751,0.18792,24.19758639,cpm,RichardFox
4/9/20 22:41,11,-119.8736722,0.188474236,24.03016108,cpm,RichardFox
4/9/20 23:21,10,-119.8745963,0.191344958,24.20136864,cpm,HSS
4/10/20 7:21,11,-119.8769693,0.1914,28.57765576,cpm,RichardFox
4/10/20 7:31,11,-119.8689708,0.1914,30.31256516,cpm,RichardFox
4/10/20 7:41,11,-119.8606794,0.1914,29.8349778,cpm,RichardFox
4/10/20 21:54,11,-119.8672192,0.18792,23.81236864,cpm,RichardFox
4/10/20 22:05,11,-119.8744629,0.188971722,25.07295106,cpm,RichardFox
4/10/20 22:10,9,-119.8660091,0.187896375,39.35094098,cpm,MySensor
4/10/20 22:20,9,-119.8730528,0.187092722,61.39552083,cpm,MySensor
4/6/20 7:37,12,-119.8648406,0.19082,17.70833333,cpm,CitizenScientist
4/6/20 17:23,7,-119.8658497,0.186362333,11.38888889,cpm,MySensor
4/6/20 17:31,7,-119.869151,0.188069,11.59722222,cpm,MySensor
4/6/20 17:38,7,-119.869151,0.188069,12.09722222,cpm,MySensor
4/6/20 17:45,7,-119.869151,0.188069,11.25,cpm,MySensor
4/6/20 17:53,7,-119.869151,0.188069,11.375,cpm,MySensor
4/6/20 17:59,7,-119.869151,0.188069,11.41666667,cpm,MySensor
4/6/20 18:06,7,-119.869151,0.188069,11.55555556,cpm,MySensor
4/6/20 18:13,7,-119.869151,0.188069,11.09722222,cpm,MySensor
4/6/20 18:20,7,-119.869151,0.188069,11.73611111,cpm,MySensor
4/6/20 18:27,7,-119.869151,0.188069,11.48611111,cpm,MySensor
4/6/20 18:33,7,-119.869151,0.188069,12.86111111,cpm,MySensor
4/6/20 18:40,7,-119.869151,0.188069,11.90277778,cpm,MySensor
4/6/20 18:47,7,-119.869151,0.188069,12.16666667,cpm,MySensor
4/6/20 18:54,7,-119.869151,0.188069,12.26388889,cpm,MySensor
4/6/20 19:02,7,-119.869151,0.188069,11.61111111,cpm,MySensor
4/6/20 19:10,7,-119.869151,0.188069,11.80555556,cpm,MySensor
4/6/20 19:17,7,-119.869151,0.188069,11.88888889,cpm,MySensor
4/6/20 19:24,7,-119.8663606,0.188135375,11.47222222,cpm,MySensor
4/7/20 6:17,12,-119.8661417,0.19082,17.70833333,cpm,CitizenScientist
4/7/20 16:04,10,-119.8668815,0.190038722,9.777777778,cpm,HSS
4/7/20 16:24,46,-119.8708531,0.192250208,38.33333333,cpm,Ckimball
4/7/20 18:49,10,-119.8750918,0.188218083,10.61111111,cpm,HSS
4/7/20 20:46,10,-119.8692212,0.192778542,11.65277778,cpm,HSS
4/8/20 7:34,12,-119.8741389,0.19082,16.77777778,cpm,CitizenScientist
4/8/20 9:42,47,-119.867934,0.18792,37,cpm,UncleG
4/8/20 9:48,47,-119.8771992,0.18792,37,cpm,UncleG
4/8/20 16:22,46,-119.8723729,0.192629986,39.96126194,cpm,Ckimball
4/8/20 16:32,46,-119.8648333,0.186123819,39.93074398,cpm,Ckimball
4/9/20 7:47,11,-119.8738077,0.187920153,10.177857,cpm,RichardFox
4/9/20 22:31,11,-119.8658751,0.18792,24.19758639,cpm,RichardFox
4/9/20 22:41,11,-119.8736722,0.188474236,24.03016108,cpm,RichardFox
4/9/20 23:21,10,-119.8745963,0.191344958,24.20136864,cpm,HSS
4/10/20 7:21,11,-119.8769693,0.1914,28.57765576,cpm,RichardFox
4/10/20 7:31,11,-119.8689708,0.1914,30.31256516,cpm,RichardFox
4/10/20 7:41,11,-119.8606794,0.1914,29.8349778,cpm,RichardFox
4/10/20 21:54,11,-119.8672192,0.18792,23.81236864,cpm,RichardFox
4/10/20 22:05,11,-119.8744629,0.188971722,25.07295106,cpm,RichardFox
4/10/20 22:10,9,-119.8660091,0.187896375,39.35094098,cpm,MySensor
4/10/20 22:20,9,-119.8730528,0.187092722,61.39552083,cpm,MySensor
4/6/20 7:37,12,-119.8648406,0.19082,17.70833333,cpm,CitizenScientist
4/6/20 17:23,7,-119.8658497,0.186362333,11.38888889,cpm,MySensor
4/6/20 17:31,7,-119.869151,0.188069,11.59722222,cpm,MySensor
4/6/20 17:38,7,-119.869151,0.188069,12.09722222,cpm,MySensor
4/6/20 17:45,7,-119.869151,0.188069,11.25,cpm,MySensor
