Timestamp,Sensor-id,Long,Lat,Value,Units,User-id
4/6/20 7:02,18,-119.918415,0.11517,43.42782159,cpm,HiMarkHS
4/6/20 7:08,18,-119.918415,0.11517,44.47826157,cpm,HiMarkHS
4/6/20 7:14,18,-119.918415,0.11517,42.41734802,cpm,HiMarkHS
4/6/20 7:20,18,-119.918415,0.11517,43.57895384,cpm,HiMarkHS
4/6/20 7:26,18,-119.918415,0.11517,45.15274237,cpm,HiMarkHS
4/6/20 7:32,18,-119.918415,0.11517,40.244021,cpm,HiMarkHS
4/6/20 7:38,18,-119.918415,0.11517,45.30262699,cpm,HiMarkHS
4/6/20 7:44,18,-119.918415,0.11517,45.63986739,cpm,HiMarkHS
4/6/20 7:50,18,-119.918415,0.11517,43.91619424,cpm,HiMarkHS
4/6/20 7:56,18,-119.918415,0.11517,41.66792491,cpm,HiMarkHS
4/6/20 8:02,18,-119.918415,0.11517,43.69136731,cpm,HiMarkHS
4/6/20 8:08,18,-119.918415,0.11517,44.66561735,cpm,HiMarkHS
4/6/20 8:14,18,-119.918415,0.11517,42.34240571,cpm,HiMarkHS
4/6/20 8:20,18,-119.918415,0.11517,42.64217495,cpm,HiMarkHS
4/6/20 8:26,18,-119.918415,0.11517,45.67733855,cpm,HiMarkHS
4/6/20 8:32,18,-119.918415,0.11517,42.19252109,cpm,HiMarkHS
4/6/20 8:38,18,-119.918415,0.11517,44.25343464,cpm,HiMarkHS
4/6/20 8:44,18,-119.918415,0.11517,44.25343464,cpm,HiMarkHS
4/6/20 8:50,18,-119.918415,0.11517,43.42906922,cpm,HiMarkHS
4/6/20 8:56,18,-119.918415,0.11517,44.55320388,cpm,HiMarkHS
4/6/20 9:02,18,-119.918415,0.11517,43.54148268,cpm,HiMarkHS
4/6/20 9:08,18,-119.918415,0.11517,46.46423281,cpm,HiMarkHS
4/6/20 9:14,18,-119.918415,0.11517,40.16907869,cpm,HiMarkHS
4/6/20 9:20,18,-119.918415,0.11517,42.34240571,cpm,HiMarkHS
4/6/20 9:26,18,-119.918415,0.11517,44.51573273,cpm,HiMarkHS
4/6/20 9:32,18,-119.918415,0.11517,42.79205957,cpm,HiMarkHS
4/6/20 9:38,18,-119.918415,0.11517,43.71107803,cpm,HiMarkHS
4/6/20 9:44,18,-119.918415,0.11517,42.2674634,cpm,HiMarkHS
4/6/20 9:50,18,-119.918415,0.11517,45.00285775,cpm,HiMarkHS
4/6/20 9:56,18,-119.918415,0.11517,41.03091527,cpm,HiMarkHS
4/6/20 10:02,18,-119.918415,0.11517,41.63045375,cpm,HiMarkHS
4/6/20 10:08,18,-119.918415,0.11517,39.83183829,cpm,HiMarkHS
4/6/20 10:14,18,-119.918415,0.11517,45.86469433,cpm,HiMarkHS
4/6/20 10:20,18,-119.918415,0.11517,48.93732908,cpm,HiMarkHS
4/6/20 10:26,18,-119.918415,0.11517,46.23940588,cpm,HiMarkHS
4/6/20 10:32,18,-119.918415,0.11517,42.00516531,cpm,HiMarkHS
4/6/20 10:38,18,-119.918415,0.11517,41.33068451,cpm,HiMarkHS
4/6/20 10:44,18,-119.918415,0.11517,43.35412691,cpm,HiMarkHS
4/6/20 10:50,18,-119.918415,0.11517,42.64217495,cpm,HiMarkHS
4/6/20 10:56,18,-119.918415,0.11517,43.05435766,cpm,HiMarkHS
4/6/20 11:02,18,-119.918415,0.11517,44.06607886,cpm,HiMarkHS
4/6/20 11:08,18,-119.918415,0.11517,44.21596348,cpm,HiMarkHS
4/6/20 11:14,18,-119.918415,0.11517,42.22999224,cpm,HiMarkHS
4/6/20 11:20,18,-119.918415,0.11517,46.16446357,cpm,HiMarkHS
4/6/20 11:26,18,-119.918415,0.11517,41.66792491,cpm,HiMarkHS
4/6/20 11:32,18,-119.918415,0.11517,43.2791846,cpm,HiMarkHS
4/6/20 11:38,18,-119.918415,0.11517,42.71711726,cpm,HiMarkHS
4/6/20 11:44,18,-119.918415,0.11517,46.42676166,cpm,HiMarkHS
4/6/20 11:50,18,-119.918415,0.11517,44.47826157,cpm,HiMarkHS
4/6/20 11:56,18,-119.918415,0.11517,42.67964611,cpm,HiMarkHS
4/6/20 12:00,47,-119.9220912,0.116630278,37.97222222,cpm,UncleG
4/6/20 12:02,18,-119.918415,0.11517,42.67964611,cpm,HiMarkHS
4/6/20 12:08,18,-119.918415,0.11517,41.51804029,cpm,HiMarkHS
4/6/20 12:14,18,-119.918415,0.11517,44.14102117,cpm,HiMarkHS
4/6/20 12:20,18,-119.918415,0.11517,41.36815567,cpm,HiMarkHS
4/6/20 12:26,18,-119.918415,0.11517,48.56261752,cpm,HiMarkHS
4/6/20 12:32,18,-119.918415,0.11517,44.02860771,cpm,HiMarkHS
4/6/20 12:38,18,-119.918415,0.11517,44.21596348,cpm,HiMarkHS
4/6/20 12:44,18,-119.918415,0.11517,45.48998277,cpm,HiMarkHS
4/6/20 12:50,18,-119.918415,0.11517,43.54148268,cpm,HiMarkHS
4/6/20 12:56,18,-119.918415,0.11517,41.55551144,cpm,HiMarkHS
4/6/20 13:02,18,-119.918415,0.11517,42.90447304,cpm,HiMarkHS
4/6/20 13:08,18,-119.918415,0.11517,45.26515584,cpm,HiMarkHS
4/6/20 13:14,18,-119.918415,0.11517,42.6047038,cpm,HiMarkHS
4/6/20 13:20,18,-119.918415,0.11517,47.36354054,cpm,HiMarkHS
4/6/20 13:26,18,-119.918415,0.11517,39.64448251,cpm,HiMarkHS
