Timestamp,Sensor-id,Long,Lat,Value,Units,User-id
4/6/20 0:00,37,-119.89676,0.15341,8.041666667,cpm,Bob
4/6/20 0:06,37,-119.89676,0.15341,8.041666667,cpm,Bob
4/6/20 0:12,37,-119.89676,0.15341,8.222222222,cpm,Bob
4/6/20 0:18,37,-119.89676,0.15341,8.152777778,cpm,Bob
4/6/20 0:24,37,-119.89676,0.15341,8.277777778,cpm,Bob
4/6/20 0:30,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 0:36,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 0:42,37,-119.89676,0.15341,8.180555556,cpm,Bob
4/6/20 0:48,37,-119.89676,0.15341,8.125,cpm,Bob
4/6/20 0:54,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 1:00,37,-119.89676,0.15341,8.083333333,cpm,Bob
4/6/20 1:06,37,-119.89676,0.15341,8.097222222,cpm,Bob
4/6/20 1:12,37,-119.89676,0.15341,8.194444444,cpm,Bob
4/6/20 1:18,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 1:24,37,-119.89676,0.15341,8.263888889,cpm,Bob
4/6/20 1:30,37,-119.89676,0.15341,8.180555556,cpm,Bob
4/6/20 1:36,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 1:42,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 1:48,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 1:54,37,-119.89676,0.15341,8.083333333,cpm,Bob
4/6/20 2:00,37,-119.89676,0.15341,8.902777778,cpm,Bob
4/6/20 2:06,37,-119.89676,0.15341,8.319444444,cpm,Bob
4/6/20 2:12,37,-119.89676,0.15341,8.625,cpm,Bob
4/6/20 2:18,37,-119.89676,0.15341,8.861111111,cpm,Bob
4/6/20 2:24,37,-119.89676,0.15341,8.319444444,cpm,Bob
4/6/20 2:30,37,-119.89676,0.15341,8.236111111,cpm,Bob
4/6/20 2:36,37,-119.89676,0.15341,8.222222222,cpm,Bob
4/6/20 2:42,37,-119.89676,0.15341,8.236111111,cpm,Bob
4/6/20 2:48,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 2:54,37,-119.89676,0.15341,8.152777778,cpm,Bob
4/6/20 3:00,37,-119.89676,0.15341,8.125,cpm,Bob
4/6/20 3:06,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 3:12,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 3:18,37,-119.89676,0.15341,8.125,cpm,Bob
4/6/20 3:24,37,-119.89676,0.15341,8.25,cpm,Bob
4/6/20 3:30,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 3:36,37,-119.89676,0.15341,8.111111111,cpm,Bob
4/6/20 3:42,37,-119.89676,0.15341,8.083333333,cpm,Bob
4/6/20 3:48,37,-119.89676,0.15341,8.222222222,cpm,Bob
4/6/20 3:54,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 4:00,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 4:06,37,-119.89676,0.15341,8.236111111,cpm,Bob
4/6/20 4:12,37,-119.89676,0.15341,8.194444444,cpm,Bob
4/6/20 4:18,37,-119.89676,0.15341,8.152777778,cpm,Bob
4/6/20 4:24,37,-119.89676,0.15341,8.125,cpm,Bob
4/6/20 4:30,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 4:36,37,-119.89676,0.15341,8.277777778,cpm,Bob
4/6/20 4:42,37,-119.89676,0.15341,8.291666667,cpm,Bob
4/6/20 4:48,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 4:54,37,-119.89676,0.15341,8.402777778,cpm,Bob
4/6/20 5:00,37,-119.89676,0.15341,8.305555556,cpm,Bob
4/6/20 5:06,37,-119.89676,0.15341,8.25,cpm,Bob
4/6/20 5:12,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 5:18,37,-119.89676,0.15341,8.777777778,cpm,Bob
4/6/20 5:24,37,-119.89676,0.15341,8.458333333,cpm,Bob
4/6/20 5:30,37,-119.89676,0.15341,8.194444444,cpm,Bob
4/6/20 5:36,37,-119.89676,0.15341,8.222222222,cpm,Bob
4/6/20 5:42,37,-119.89676,0.15341,8.194444444,cpm,Bob
4/6/20 5:48,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 5:54,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 6:00,37,-119.89676,0.15341,8.111111111,cpm,Bob
4/6/20 6:06,37,-119.89676,0.15341,8.180555556,cpm,Bob
4/6/20 6:12,37,-119.89676,0.15341,8.194444444,cpm,Bob
4/6/20 6:18,37,-119.89676,0.15341,8.277777778,cpm,Bob
4/6/20 6:24,37,-119.89676,0.15341,8.305555556,cpm,Bob
4/6/20 6:30,37,-119.89676,0.15341,8.236111111,cpm,Bob
4/6/20 6:36,37,-119.89676,0.15341,8.388888889,cpm,Bob
4/6/20 6:42,37,-119.89676,0.15341,8.180555556,cpm,Bob
4/6/20 6:48,37,-119.89676,0.15341,8.041666667,cpm,Bob
4/6/20 6:54,37,-119.89676,0.15341,8.097222222,cpm,Bob
4/6/20 7:00,37,-119.89676,0.15341,8.166666667,cpm,Bob
4/6/20 7:06,37,-119.89676,0.15341,8.208333333,cpm,Bob
4/6/20 7:06,4,-119.9078441,0.148978681,14.41666667,cpm,ASWillhiem
4/6/20 7:06,20,-119.9133421,0.149929917,42.59043056,cpm,CitizenScientist
4/6/20 7:12,37,-119.89676,0.15341,8.180555556,cpm,Bob
4/6/20 7:12,20,-119.9019855,0.145827875,44.28244444,cpm,CitizenScientist
4/6/20 7:18,37,-119.89676,0.15341,8.138888889,cpm,Bob
4/6/20 7:18,16,-119.9068417,0.148874153,15.73611111,cpm,CitizenScientist
4/6/20 8:06,2,-119.9042364,0.143001625,22.62306944,cpm,TestUnit
4/6/20 13:17,7,-119.9015498,0.155269417,11.90277778,cpm,MySensor
4/6/20 13:23,7,-119.9105785,0.143421653,11.44444444,cpm,MySensor
4/6/20 13:42,27,-119.9022517,0.158108375,24.35,cpm,CitizenScientist
4/6/20 14:09,7,-119.9119798,0.151140903,11.625,cpm,MySensor
4/6/20 14:15,7,-119.91029,0.152247,12.06944444,cpm,MySensor
4/6/20 14:21,7,-119.91029,0.152247,11.79166667,cpm,MySensor
4/6/20 14:27,7,-119.91029,0.152247,11.09722222,cpm,MySensor
4/6/20 14:33,7,-119.91029,0.152247,11.20833333,cpm,MySensor
4/6/20 14:39,7,-119.91029,0.152247,11.43055556,cpm,MySensor
4/6/20 14:45,7,-119.91029,0.152247,11.86111111,cpm,MySensor
4/6/20 14:51,7,-119.91029,0.152247,11.94444444,cpm,MySensor
4/6/20 14:57,7,-119.91029,0.152247,11.83333333,cpm,MySensor
4/6/20 15:03,7,-119.91029,0.152247,12.04166667,cpm,MySensor
4/6/20 15:09,7,-119.91029,0.152247,11.58333333,cpm,MySensor
4/6/20 15:15,7,-119.91029,0.152247,11.69444444,cpm,MySensor
4/6/20 15:21,7,-119.91029,0.152247,12.08333333,cpm,MySensor
4/6/20 15:27,7,-119.91029,0.152247,11.625,cpm,MySensor
4/6/20 15:33,7,-119.91029,0.152247,11.44444444,cpm,MySensor
4/6/20 15:39,7,-119.91029,0.152247,11.98611111,cpm,MySensor
4/6/20 15:45,7,-119.91029,0.152247,11.72222222,cpm,MySensor
4/6/20 15:51,7,-119.91029,0.152247,11.48611111,cpm,MySensor
4/6/20 15:57,7,-119.91029,0.152247,11.81944444,cpm,MySensor
4/6/20 16:03,7,-119.91029,0.152247,12.09722222,cpm,MySensor
4/6/20 16:09,7,-119.9101365,0.152283792,11.22222222,cpm,MySensor
4/6/20 16:15,7,-119.8975901,0.152829986,11.59722222,cpm,MySensor
4/6/20 16:33,47,-119.9085714,0.150244236,40.23611111,cpm,UncleG
4/6/20 16:36,5,-119.9089725,0.154230472,13.66111111,cpm,CitizenScientist
4/6/20 16:50,18,-119.91155,0.146770986,18.26836431,cpm,HiMarkHS
4/6/20 17:08,1,-119.9110124,0.15283,27.50129167,cpm,MySensor
4/6/20 17:42,20,-119.9101107,0.150152792,40.60593056,cpm,CitizenScientist
4/6/20 20:12,20,-119.9120072,0.152085403,41.28888889,cpm,CitizenScientist
4/7/20 6:06,20,-119.9121366,0.149953167,44.26666667,cpm,CitizenScientist
4/7/20 6:12,20,-119.9008696,0.143755389,43.48915278,cpm,CitizenScientist
4/7/20 7:26,16,-119.911471,0.151200861,16.13888889,cpm,CitizenScientist
4/7/20 7:37,2,-119.9079178,0.149765583,29.21978611,cpm,TestUnit
4/7/20 12:05,46,-119.9005016,0.145645653,38.30555556,cpm,Ckimball
4/7/20 12:47,5,-119.9055115,0.148173042,15.18055556,cpm,CitizenScientist
4/7/20 12:52,18,-119.90981,0.151634292,14.29251221,cpm,HiMarkHS
4/7/20 13:00,7,-119.9110788,0.152566528,12.34722222,cpm,MySensor
4/7/20 13:06,7,-119.910398,0.152163,12.11111111,cpm,MySensor
4/7/20 13:12,7,-119.910398,0.152163,11.44444444,cpm,MySensor
4/7/20 13:15,27,-119.9003144,0.142343042,23.55277778,cpm,CitizenScientist
4/7/20 13:18,7,-119.910398,0.152163,11.56944444,cpm,MySensor
4/7/20 13:21,27,-119.9057518,0.152426833,24.975,cpm,CitizenScientist
4/7/20 13:24,7,-119.910398,0.152163,12.22222222,cpm,MySensor
4/7/20 13:27,27,-119.906192,0.15283,24.52777778,cpm,CitizenScientist
4/7/20 13:30,7,-119.910398,0.152163,11.15277778,cpm,MySensor
4/7/20 13:33,27,-119.9088868,0.15283,24.78888889,cpm,CitizenScientist
4/7/20 13:36,7,-119.910398,0.152163,11.875,cpm,MySensor
4/7/20 13:42,7,-119.910398,0.152163,11.56944444,cpm,MySensor
4/7/20 13:48,7,-119.910398,0.152163,12.22222222,cpm,MySensor
4/7/20 13:54,7,-119.910398,0.152163,11.77777778,cpm,MySensor
4/7/20 14:00,7,-119.910398,0.152163,11.48611111,cpm,MySensor
4/7/20 14:06,7,-119.910398,0.152163,12.47222222,cpm,MySensor
4/7/20 14:12,7,-119.910398,0.152163,11.625,cpm,MySensor
4/7/20 14:18,7,-119.910398,0.152163,11.29166667,cpm,MySensor
4/7/20 14:24,7,-119.910398,0.152163,12.29166667,cpm,MySensor
4/7/20 14:30,7,-119.910398,0.152163,12.09722222,cpm,MySensor
4/7/20 14:36,7,-119.910398,0.152163,11.51388889,cpm,MySensor
4/7/20 14:42,7,-119.910398,0.152163,11.88888889,cpm,MySensor
4/7/20 14:48,7,-119.910398,0.152163,12.125,cpm,MySensor
4/7/20 14:54,7,-119.910398,0.152163,11.5,cpm,MySensor
4/7/20 15:00,7,-119.910398,0.152163,10.91666667,cpm,MySensor
4/7/20 15:06,7,-119.910398,0.152163,12.02777778,cpm,MySensor
4/7/20 15:12,7,-119.910398,0.152163,12.19444444,cpm,MySensor
4/7/20 15:18,7,-119.910398,0.152163,12.01388889,cpm,MySensor
4/7/20 15:24,7,-119.910398,0.152163,11.625,cpm,MySensor
4/7/20 15:30,7,-119.910398,0.152163,11.73611111,cpm,MySensor
