Timestamp,Sensor-id,Long,Lat,Value,Units,User-id
4/6/20 6:24,25,-119.8421037,0.065414931,26.52777778,cpm,CitizenScientist
4/6/20 7:06,46,-119.8452539,0.062125236,45.04166667,cpm,Ckimball
4/6/20 8:18,23,-119.8411696,0.064613319,12.81944444,cpm,XrayLady
4/6/20 11:48,24,-119.8445253,0.072274333,24.19444444,cpm,CitizenScientist
4/6/20 16:24,24,-119.8454516,0.073603944,23.38888889,cpm,CitizenScientist
4/6/20 17:00,20,-119.8442523,0.069945556,40.53879167,cpm,CitizenScientist
4/7/20 7:00,24,-119.844542,0.073422069,24.08333333,cpm,CitizenScientist
4/7/20 12:13,25,-119.8429988,0.066550167,28.34722222,cpm,CitizenScientist
4/7/20 16:24,24,-119.8453158,0.066204722,25.27777778,cpm,CitizenScientist
4/7/20 16:36,20,-119.8414877,0.064873514,38.40869444,cpm,CitizenScientist
4/8/20 6:36,45,-119.8442969,0.070191028,38.65277778,cpm,CitizenScientist
4/8/20 7:48,24,-119.8444974,0.070274042,25.13888889,cpm,CitizenScientist
4/6/20 7:00,4,-119.9211426,0.156553583,14.55555556,cpm,ASWillhiem
4/6/20 7:24,16,-119.9182262,0.155789583,27.22067229,cpm,CitizenScientist
4/6/20 7:30,16,-119.920111,0.156556,13.48286724,cpm,CitizenScientist
4/6/20 7:36,16,-119.920111,0.156556,3.216666667,cpm,CitizenScientist
4/6/20 7:42,16,-119.920111,0.156556,2.947222222,cpm,CitizenScientist
4/6/20 7:48,16,-119.920111,0.156556,3.325,cpm,CitizenScientist
4/6/20 7:54,16,-119.920111,0.156556,3.277777778,cpm,CitizenScientist
4/6/20 8:00,16,-119.920111,0.156556,3.188888889,cpm,CitizenScientist
4/6/20 8:06,16,-119.920111,0.156556,3.038888889,cpm,CitizenScientist
4/6/20 8:12,16,-119.920111,0.156556,3.166666667,cpm,CitizenScientist
4/6/20 8:18,16,-119.920111,0.156556,3.055555556,cpm,CitizenScientist
4/6/20 8:24,16,-119.920111,0.156556,3.116666667,cpm,CitizenScientist
4/6/20 8:30,16,-119.920111,0.156556,3.361111111,cpm,CitizenScientist
4/6/20 8:36,16,-119.920111,0.156556,3.041666667,cpm,CitizenScientist
4/6/20 8:42,16,-119.920111,0.156556,3.227777778,cpm,CitizenScientist
4/6/20 8:48,16,-119.920111,0.156556,3.080555556,cpm,CitizenScientist
4/6/20 8:54,16,-119.920111,0.156556,3.136111111,cpm,CitizenScientist
4/6/20 9:00,16,-119.920111,0.156556,3.244444444,cpm,CitizenScientist
4/6/20 9:06,16,-119.920111,0.156556,3.152777778,cpm,CitizenScientist
4/6/20 9:12,16,-119.920111,0.156556,3.208333333,cpm,CitizenScientist
4/6/20 9:18,16,-119.920111,0.156556,3.119444444,cpm,CitizenScientist
4/6/20 9:24,16,-119.920111,0.156556,3.058333333,cpm,CitizenScientist
4/6/20 9:30,16,-119.920111,0.156556,3.083333333,cpm,CitizenScientist
4/6/20 9:36,16,-119.920111,0.156556,3.061111111,cpm,CitizenScientist
4/6/20 9:42,16,-119.920111,0.156556,3.352777778,cpm,CitizenScientist
4/6/20 9:48,16,-119.920111,0.156556,3.186111111,cpm,CitizenScientist
4/6/20 9:54,16,-119.920111,0.156556,3.138888889,cpm,CitizenScientist
